rank,is_eligible,ineligible_reason,name,max_commission,max_mev_commission,validator_age,total_credits_M,identity
592,true,"","SolBrothers",4,10,589,199.482185,"Ey3DkEVbfBxfWmkTsG7Hqj7jshYf5Zx9H8462Zjjkykf"
593,true,"","Serhio911",5,0,617,200.348065,"DiFeTctQSaNczJNmZ5121kYqLaBe9wDpM9sjCzTELJLE"
594,true,"","Cyberili",5,0,617,200.232031,"E6cyDdEH8fiyCTusmWcZVhapAvvp2LK24zMLg4KrrAkt"
595,true,"","NO_NAME",5,0,617,187.421814,"9D3o3EYeknhTrRvXS1PnD2euGXnMFa3HwpYBq5gPZJDA"
596,true,"","Team_MyVidster_v2.0",5,0,617,186.359856,"BjuD62v9RysrburpKb65UKeaAWRSFyi7pFLLxdE3dPv"
597,true,"","Cybersol_Validator",5,0,219,200.136616,"86ajwRu4xCfhM5ALAaHJqn1RVZLaQapDkGcnuufyw6Ub"
598,true,"","InstantNodes.io_The_Mo",5,0,164,199.665113,"J75rPTt9n28CGsnk7LDrUbs293Da72gsexpkzJtLLrBi"
599,true,"","BLOCKSIZE",5,0,98,199.766595,"7VZM7YHcX73TpGoXDeBu61g4QKC86GwAEnew8dA7Y2xn"
600,true,"","Range",5,0,64,200.358178,"sCANXAaS1a7yB8jz3USvGNLfd8DSc9r7TNzNSKKPkfY"
601,true,"","IBRL",5,0,63,199.860812,"dzBhD4wikyy7xqwiJvT49gdrKqWVjfs9M6cTssmRX8Y"
602,true,"","NO_NAME",5,0,35,198.858841,"9jJ3YRBL611e7xjXFMBExuninmTWjDnv3FXNotHmPnK2"
603,true,"","Laine_by_SOL_Strategie",5,5,617,200.393793,"LA1NEzryoih6CQW3gwQqJQffK2mKgnXcjSQZSRpM3wc"
604,true,"","MCF",5,5,617,200.282924,"MCFmmmXdzTKjBEoMggi8JGFJmd856uYSowuH2sCU5kx"
605,true,"","Stakin",5,5,617,200.110112,"23SUe5fzmLws1M58AnGnvnUBRUKJmzCpnFQwv4M4b9Er"
606,true,"","DSRV",5,5,617,200.003469,"DSRVdh9PQaqAcFtMCbJhyD4yMD5H2EeHNzdbqWctRY4E"
607,true,"","Astraeus",5,5,548,200.286078,"2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC"
608,true,"","Watchtower",5,5,283,200.329343,"SDEVqCDyc3YzjrDn375SMWKpZo1m7tbZ12fsenF48x1"
609,true,"","Pier_Two",5,5,230,200.374757,"6M53yM6dsE6hiaHgxWvYa4fsfzQTGyAZn7rM6JrzbqJV"
610,true,"","NO_NAME",5,5,215,200.27512,"A9mvukTd77EbRoBX4ydSCFQHdu5bsRFkNXTTRstA8FAC"
611,true,"","Bybit_Staking",5,5,180,200.390645,"CG4tRANBKrzUmpv93V5sgftjQznBdiJsc2yPCzZWWuS9"
612,true,"","NO_NAME",5,5,72,200.385271,"CPcDFHCAKkr5Kp9T5aQWJhXV5J6iFj141NMQ87L6poPL"
613,true,"","NO_NAME",5,5,56,200.25365,"HzF7Kov41YJvKNkVEepUByEP5NKG45NJTc63JUDxT7tE"
614,true,"","Chainflow",5,8,617,200.031599,"2mMGsb5uy1Q4Dvezr8HK2E8SJoChcb2X7b61tJPaVHHd"
615,true,"","Staking_Facilities_MEV",5,8,617,200.019802,"Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM"
616,true,"","Forbole",5,8,617,199.986127,"forb5u56XgvzxiKfRt4FVNFQKJrd2LWAfNCsCqL6P7q"
617,true,"","GPvalidator_MEV_3_to_7",5,8,617,197.727895,"Hhn4usDjnktbPURJHbi4YrPdKudBD5Qq35mTcaQ3Uu6"
618,true,"","Low_Fee_Validation_TOP",5,8,617,197.485355,"3B2mGaZoFwzAnWCoZ4EAKdps4FbYbDKQ48jo8u1XWynU"
619,true,"","Vnode",5,8,617,193.555846,"FGiEdzde7Fco2WLpNQMat299hUVoykJdaA5hxdmCzHiS"
620,true,"","Bitprim_SOL_Validator",5,8,583,200.359388,"7zAHbRxEQaNjKnQMjFm7j8LebHSGfzsQDdm2ZpUNPa7G"
621,true,"","Swyke_ISO27001",5,8,538,200.285787,"4kL5QD8ir5CvkuvCUnQhBDuWhq3Xfnz3UfQLt4CqPQZQ"
622,true,"","ProStaking",5,8,517,200.367643,"juigBT2qetpYpf1iwgjaiWTjryKkY3uUTVAnRFKkqY6"
623,true,"","validator.com",5,8,509,200.387728,"Va1idLRtYEtVFJFsvz8vtt1uCJgea4Q1zi2Rh3eraJh"
624,true,"","RockawayX_Firedancer",5,8,469,199.970574,"RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz"
625,true,"","Kukis_Global",5,8,454,180.975298,"BM3HeTqJyYnZ8cnTFFFZUe79FzixzUL4hZNCdcQYg2it"
626,true,"","SuperteamDE_x_Staking_",5,8,425,200.029705,"73hojLdq1vZDSxeVQEqVFJ4iwLngdvEJPEpEHkSdv6BZ"
627,true,"","Blockscope.net",5,8,403,200.240971,"GzdpwmsqTaEK2yk2s1xdmzXEfH3P1UnKjZR7u7nSNXbi"
628,true,"","OKX_Earn",5,8,364,200.33088,"Fc6NNdS2j3EmrWbU6Uqt6wsKB5ef72NjaWfNxKYbULGD"
629,true,"","Flipside",5,8,249,200.215169,"ACTGYsH7bHbaSP7z9N86oLPHBThAELbGfTboc1VoFeZz"
630,true,"","Sec3",5,8,231,200.417433,"DP9iBgK9c7tJYb83KhxQMFNc1LXYu7nE7EhWpEzQnjmg"
631,true,"","Solscan",5,8,202,200.382702,"1so1ctTM24PdU7RLZJzJKYYVYri3gjNeCd8nmHbpdXg"
632,true,"","OrbitFlare_Validator",5,8,175,173.820995,"orbit1bWKxnECKLqjhm5rybTiEC2GEYbecyebgEfM5q"
633,true,"","STEAK.NET_",5,8,151,200.401048,"sTEAKPk59EtPPbixCweyv6oRLNCDEE8pnnef6gUfbiW"
634,true,"","SUPERBASEDD",5,8,135,200.016288,"basedN8GQrnMHdVuKo5G361oYFfNy35Sx4UUKwztRfH"
635,true,"","Vybe_Validator",5,8,130,200.348411,"GvfaiJUhNCRZGVGumsEF1eHDb8JpAeFAyHSrTifyhrbt"
636,true,"","NOBI_Labs",5,8,109,179.728712,"B9KuBnmo5kMstTENiWY5HErMgzyMcj3x2mrLFeYyumdq"
637,true,"","Chainflow_DoubleZero_I",5,8,106,200.32774,"7ZjHeeYEesmBs4N6aDvCQimKdtJX2bs5boXpJmpG2bZJ"
638,true,"","NO_NAME",5,9.8,617,200.009638,"A79u1awz7CqnxmNYEVtzWwSzup3eKPNW6w2Jrd56oZ3y"
639,true,"","stake2earn_",5,9.95,617,200.230138,"2Ue9zGmDnvYRrJNEjuAdNkbbickw6fKWtbeNM7T2rakg"
640,true,"","StakeThat_MEV",5,10,617,200.581006,"3rqEEEGjHRyndHuduBcjkf17rX3hgmGACpYTQYeZ5Ltk"
641,true,"","clockchain",5,10,617,200.580571,"1EWZm7aZYxfZHbyiELXtTgN1yT2vU1HF9d8DWswX2Tp"
642,true,"","rocknode",5,10,617,200.5175,"AgG8obWYeVY6nSkPYqDHXfssxdcG68GkuBikkearYRv1"
643,true,"","Chainlayer",5,10,617,200.436834,"4YGgmwyqztpJeAi3pzHQ4Gf9cWrMHCjZaWeWoCK6zz6X"
644,true,"","S4Mar",5,10,617,200.414234,"2mDrrmhSzpSyaF12izGk8hnFjtKCGeCFPwQHpRiJDby2"
645,true,"","LunaNova",5,10,617,200.412816,"LunaowJnt875WWoqDkhHhE93SNYHa6tfFNVn1rqc57c"
646,true,"","stakefish_",5,10,617,200.409485,"fishfishrD9BwrQQiAcG6YeYZVUYVJf3tb9QGQPMJqF"
647,true,"","JB273_Solana_Validator",5,10,617,200.404485,"9q16BB7WGmBxf1nJTdxH5zPnBUhtHqdqXqRFjSjuM4k7"
648,true,"","NO_NAME",5,10,617,200.399549,"5LpsYxnc9m9E3ZZDa9EiqHqr3VcJW418kmMK4N7JHSL8"
649,true,"","myhauz",5,10,617,200.377277,"AmhQFcGvH2hjkucP78rn6GMKSbstYwyFpCDVKZUwBGrG"
650,true,"","johndoe",5,10,617,200.353492,"9ppJrpsbbuGNjiMhhD52Ueco4KXUzVfrtNQ6tAcDab4f"
651,true,"","some_name",5,10,617,200.353204,"5AsoSeQtLoN8eLsf3wKrR3LwxHME4sTBGR6dpTCP1k3H"
652,true,"","NO_NAME",5,10,617,200.346801,"EwUVzgSPe1zy2hfUGZxJAEP7Y1wheNgNsgratbzPELru"
653,true,"","NeNa_",5,10,617,200.337753,"2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7"
654,true,"","troo",5,10,617,200.321017,"CVAAQGA8GBzKi4kLdmpDuJnpkSik6PMWSvRk3RDds9K8"
655,true,"","Staking_Fund",5,10,617,200.25264,"SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos"
656,true,"","LatentHero",5,10,617,200.245253,"4daH8Aotxpk68HsMvws3P5AQL3F1gVTA44jqLaB2GuGx"
657,true,"","huglester",5,10,617,200.212272,"Fudp7uPDYNYQRxoq1Q4JiwJnzyxhVz37bGqRki3PBzS"
658,true,"","maxfillipov",5,10,617,200.207373,"FCWkGAHDWK41ANjiaoPudkCZRkvTecaEkoZQugezUnpr"
659,true,"","KlaustinMB",5,10,617,200.205701,"D2RV1q6FgePVVjrMa7AMzVbvvAeg5oS7TAV7qdNKSDsX"
660,true,"","Moonlet",5,10,617,200.191534,"5XKJwdKB2Hs7pkEXzifAysjSk6q7Rt6k5KfHwmAMPtoQ"
661,true,"","aaanonymous",5,10,617,200.188127,"245B9WFHUGuWycSXHagHXwsXGcxDkNYfxWBaeh7vAHDU"
662,true,"","0base.vc_MEV_",5,10,617,200.166243,"zeroT6PTAEjipvZuACTh1mbGCqTHgA6i1ped9DcuidX"
663,true,"","NodesGuru",5,10,617,200.073384,"8n9KRHDRDuZErZwdwzhtsTFJxmHqgCQ4ddZcdk6GMzvQ"
664,true,"","algostake",5,10,617,200.020202,"ABC1U4cf9DZMwqy8ktEr4WJj8VHmVBQibbC57gEJthwY"
665,true,"","01node",5,10,617,199.502679,"3KNGMiXwhy2CAWVNpLoUt25sNngFnX1mZpaiEeVccBA6"
666,true,"","StakeCraft",5,10,617,199.445863,"WUNoB9YQXmXXRcJsjY1G8PfVag5aAfnyGmFd6YwJVwp"
667,true,"","Genco",5,10,617,199.381803,"DqBvkYXi7HjdaKz78yakiDsaGuq1BKrQi3Z5JV6STctz"
668,true,"","SolanaHub",5,10,617,198.503261,"BFMufPp4wW276nFzB7FVHgtY8FTahzn53kxxJaNpPGu6"
669,true,"","alexar",5,10,617,193.295761,"4FozAhZhAo8ZTuzNHeAHMDDLqWmRwioWBhFqybZYHamV"
670,true,"","nga_validator",5,10,617,193.22983,"9Mo3ap3jpuqQpLi75EsiXLWfTr1cbBhrJNumoq1wnVp6"
671,true,"","NO_NAME",5,10,617,189.873618,"A31PGH4i5xGn7SHWpsQRhpBYUwanRuqNrHBp8bSeCSEr"
672,true,"","valer_amor",5,10,617,189.859305,"2zAbHUpE4MRgEwq1MWh3i9aJyzazSjUUPrmhNViqQn5W"
673,true,"","Crypto_Plant",5,10,617,148.666337,"F3tdN8SoakjEPb743VY18YyKJWYHo6rojV3nkas5YJh8"
674,true,"","alina-solana",5,10,617,119.686888,"4PRFPF7f9ERz9azkDFSFfgpye6yixPENCka994j8mQbj"
675,true,"","NO_NAME",5,10,607,191.963438,"FSVdqBzx5D4UsqBLnvmH5dFx2dCm1pTPAbQWJ1PYzTJ2"
676,true,"","EvasMainnet",5,10,598,199.313079,"2Eq6YD8P8QXTeoz9h6JHjgZ55t8RSxNdx4waMDCoPmQU"
677,true,"","MonkeDAO",5,10,591,179.397646,"GiYSnFRrXrmkJMC54A1j3K4xT6ZMfx1NSThEe5X2WpDe"
678,true,"","DICS_-_Degen_Infrastru",5,10,585,199.407034,"CpNnGGhgVATJAbzHUXdrcGfpPiGuZyPka4QUmH7YgavX"
679,true,"","SOL_Community",5,10,582,200.263373,"EgxVyTgh2Msg781wt9EsqYx4fW8wSvfFAHGLaJQjghiL"
680,true,"","NO_NAME",5,10,554,200.410347,"BP1epAhFXxXEqo47GkFTdf9UuRUU2spKnuRxhWrAFED2"
681,true,"","Appleyello",5,10,547,200.346011,"5VrW7YNBccVnhnZVmooCePdLFcs2UjfxRT3hoY9mN8Ec"
682,true,"","OSolemio",5,10,547,102.862784,"EtoMApqP2h1vVm9XLTTp5HERNezm5btkqrdAGQ9fZRnp"
683,true,"","PolarSOL",5,10,542,200.416048,"5spfmL3ZksWzAdAoKE5VzUuQKW5R3CwxbJYBJBymXYMH"
684,true,"","Bandito_Stake",5,10,539,200.055573,"7Hp1e6BrTBkbBN4wFiNmycPVPsjvyUUBL2tGhYEMT6gt"
685,true,"","Hanabi_Staking_Staking",5,10,505,199.030803,"mint13XHZSSxtgHuTSM9qPDEJSbWktpmpM4CZxeLB8f"
686,true,"","Xandeum_Labs_low_fee_M",5,10,496,200.404657,"BitokuDHQiAhpUKrwx1VssAAoW5Rst8zB6gpfoaxM3Kh"
687,true,"","Solana_Japan_Validator",5,10,494,199.898448,"5zuNci3TV79w6zLoJZzbZujMvkVZb2FcSPhgv9aT24AK"
688,true,"","Assure.cash",5,10,485,118.3412,"AJKjJQXNPYe7ZUfpPMfsKkav7f76cjnhuyMcRr36qpWr"
689,true,"","Irishka",5,10,473,200.330275,"EBoKqyT2kCabcHXgpF7ScwrHgGUsR821xkTJsHtP2JJi"
690,true,"","MainOrbit",5,10,456,200.575927,"6XUsoRDfb5YrGy5m6HsSiMjFnSvKKbn83qfadKLeswKe"
691,true,"","H2O_Nodes_",5,10,454,200.158092,"9pBHfuE19q7PRbupJf8CZAMwv6RHjasdyMN9U9du7Nx2"
692,true,"","SunStake_5_commission_",5,10,452,200.180836,"2kVZVTY8FMRZ3WuHzyqNz8qd4Ytbba9f9DaesUm5WLvR"
693,true,"","Superfast",5,10,448,200.35266,"R1parD2CtxPBGPABB2m3JjuLpGgNLiJuLxyt7qvAJR3"
694,true,"","web34ever",5,10,442,200.559759,"7MTjmteQHhthwwTZhUzsc2dP4NBvGNRqj8jzdqNxHFGE"
695,true,"","NO_NAME",5,10,437,200.384006,"97MtLX5ajrR319PH8iLnctBpaLFoT3TNuUAtZfZaEn7U"
696,true,"","maximka",5,10,436,200.412264,"2D2v7sMqDuq2ekZnFhaQm4k2ErWHemZQuYf5qaVTPFmg"
697,true,"","AaruAbhi",5,10,435,200.413251,"73ET66kH1rxnkTByem6r7CX37Wc1FGmmBtP5uWYzjAs9"
698,true,"","NO_NAME",5,10,435,200.413159,"4Kbcyn7JVPAWLRLPsNGTPmcNMvCkLTw51ZLRhqsUC6jP"
699,true,"","Khaos",5,10,431,200.413511,"574rvsKGZg8rBuSNX7k8gG2mHFvUMwt22sSgJJBMCQVy"
700,true,"","NO_NAME",5,10,428,200.41104,"HrpWeJSYnQVtZe3BKxFCBrAEr8GRCmYUbQev4hoGDBs6"
701,true,"","NO_NAME",5,10,426,200.41245,"H5EhFXGKY29BNcDbz2k2pcBeRiFXXGLQ9exHmirfRuFn"
702,true,"","NO_NAME",5,10,423,200.410892,"32jCuWyy4aJjyv4gd4DSGBHmFU5KUSSfqbmPb9GpMin6"
703,true,"","NO_NAME",5,10,404,200.244867,"9cS2cDhLmRoUCqkhMjXZs4HC1YYbP5QYweCP3vVqodcb"
704,true,"","Digital_Energy",5,10,385,200.312026,"AfZTWYoFQbzqCMmUBTD7XwxFvjob1FVyCvkaXRryxtKc"
705,true,"","CuBe-M",5,10,352,200.222747,"EAW9vxqogvdPNapq7QTDpiVTHK6o7begUhPVnf854VTc"
706,true,"","Simpdigit",5,10,350,200.10873,"simpRo1FrQYGa1moicfgnPDp6KyE38d4gYrZzhjXYJb"
707,true,"","Colossus",5,10,306,200.34715,"EXsJCamTqHJqRqNaB4ZAszGpFw6psMsk9HfjkrrWwJBc"
708,true,"","Hedgehog_Spiky_Validat",5,10,275,196.49373,"Spiky3mMSLHGhffuEhYR7ptMNZ8NddddwrTjki4VhWk"
709,true,"","Stronghold",5,10,274,200.445615,"91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt"
710,true,"","DriveSol",5,10,274,193.569308,"AnKWYWA1zktynzWqPC5KQFYWrTEWNny2CAHbAVU9zSXT"
711,true,"","pico.sol_Firedancer_Do",5,10,269,200.542878,"D3htsc6iRQJLqCNWcC2xcZgUuvcd1JT8zoYNqraNcTQz"
712,true,"","Trillium_Stake_Earn_an",5,10,267,200.414428,"Tri1F8B6YtjkBztGCwBNSLEZib1EAqMUEUM7dTT7ZG3"
713,true,"","Lantern",5,10,257,200.419914,"FACb6bbTDRBHCK999V8ox8jga5JBnt1r3vvzmAYAMv2o"
714,true,"","kumavalidator_kumaSOL_",5,10,248,200.547111,"3tm92VTxwyZ5MDhGoYR4tVTkwWYkzfam6hwBjauUACCk"
715,true,"","SPACE_HIGH_VALIDATOR_M",5,10,245,200.342178,"2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc"
716,true,"","CatalystX_-_Innovation",5,10,244,200.416298,"BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg"
717,true,"","Phase_Labs",5,10,244,200.410463,"phz1CRbEsCtFCh2Ro5tjyu588VU1WPMwW9BJS9yFNn2"
718,true,"","Paragon",5,10,244,200.25277,"PRGNnb8DxVcP2WjSHfVRGgc8SkA5u6dbMwoTVV1BGKN"
719,true,"","Solend",5,10,241,200.409305,"SLNDCSGTEsA6KHpgR32MBt9UAurZnVSJGUtW2tRpdU2"
720,true,"","Hyper_",5,10,238,199.39317,"HyperSPG8w4jgdHgmA8ExrhRL1L1BriRTHD9UFdXJUud"
721,true,"","ILY_Validator_Paladin_",5,10,236,200.543569,"ByszyWdqC3rVMWy8f6jwK5cmwkpwYdwsr7UL58xS5vnm"
722,true,"","Dosirak_",5,10,236,199.934467,"yJeahQNRHNWtL9Z1SqPX3SBwTYXr5ECMYYVK4uYVwxt"
723,true,"","Grid_Systems",5,10,235,200.346993,"gridqZmeBcsUKT2Mv4M9YFHFN3tVLFb2TCtTcLD1cAd"
724,true,"","Calm_Crypto",5,10,227,181.270318,"FnmguM37ximrQQXsJpBjPxem1LSr1CAnaED9JHujAhYW"
725,true,"","MAS_DeFi",5,10,224,200.326835,"mastWEbKEMjvBCd1uaUBpNjWcfSPhXMWnH9tTrgzn1g"
726,true,"","Radiants",5,10,224,200.294979,"radM7PKUpZwJ9bYPAJ7V8FXHeUmH1zim6iaXUKkftP9"
727,true,"","NO_NAME",5,10,223,200.214063,"mLyfgvyTAuEBVyAZcqyWKJ4SnM88Tqv2hFMy68y8hmY"
728,true,"","DAIN",5,10,221,199.768932,"3iQqh65Gby53aaYUF8ocoiEyhBs4aoe7BTYYWvy1c9dF"
729,true,"","_gamma",5,10,220,199.111695,"LFGGGJtnBLvq78DyMz1gTeedM6f8owck76qHThDABBC"
730,true,"","LakeStake",5,10,214,199.960406,"Lake8NXDThihebhxS3Js7mFnj9fthmus93zEdsFNrsL"
731,true,"","Shiro",5,10,211,200.353543,"CiR8HNCfkjtcongPmP2DRdZPnFgjSbN5gsXdjmsXXHcB"
732,true,"","Rug_City",5,10,210,200.376004,"Frdg1NUoQaaTmASWNTrtDrBU5PbTnWtUvtdCr1XPNn1c"
733,true,"","MIKROTIK",5,10,201,200.444693,"44ZDKo96gQR1h2afAA3oXgutUzHcRXH72RYxhtGxzWYk"
734,true,"","StakeChain",5,10,198,200.579304,"49j9bnkdgVNxLwsZ9h88sPR5MYEmsUyKrrJ6ZW8ijBrb"
735,true,"","_STAKERY_",5,10,197,200.576911,"AjGby82yXeYgj3kmng9y3c4nQpZFmiPpJKecLJTHbfbP"
736,true,"","GUIDES",5,10,196,200.434059,"wetkjRRRDrSPAzHqfVHtFDbhNnejKm5UPfkHeccFCpo"
737,true,"","_Solana_Chinese_Commun",5,10,196,200.376677,"EBk678aQvc3cUkfGyoehfw21JQfJXjmWuBeopYc89RSV"
738,true,"","SOL_Strategies",5,10,192,200.361581,"SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY"
739,true,"","Ded_Monkes",5,10,192,200.352947,"dmMwc4RazLHkvDZYrWAfbHQ6cViAvNa5szCJKaiun8S"
740,true,"","SharkLabs",5,10,192,198.813612,"sh4rk6QkkaHkYtn9TCNjTPmAk7yBHCNw35pp1KHo4UC"
741,true,"","Stake.org",5,10,191,199.497567,"Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh"
742,true,"","Monkey_Kingdom",5,10,190,200.507718,"87aa82cCUqVUWza4WvGk4wNTRJ1aZzugUvch74r7gHQd"
743,true,"","mySOLport",5,10,187,200.493963,"A963nwma1r6tr6VgASiHgj9VKmvXvbFeZHoMW6XT1aiQ"
744,true,"","4CRYPTO_0_FEE",5,10,186,200.569084,"9dH6wfdJVgnDcbCUjT8rkmejAzTnGQaFarmLfvBYXANK"
745,true,"","Proof_Group",5,10,183,200.249213,"GjLM4KzHZq1KLDStTEhTwdjypeAbb3Cj3QgadepkUtck"
746,true,"","Mythx",5,10,182,200.423186,"mythxvB89eT3C1TKwwhsvdHfYq2aoCt2es8vLoDFYyk"
747,true,"","TruFin_by_Twinstake",5,10,177,200.395164,"3tzpLMWRkWucvTRWU5PjgKzN1iwJuV69yCCjmuuo4gTk"
748,true,"","NO_NAME",5,10,171,200.392767,"7EzbSahSfSjeRexHcNDLDpzHBAGBLjLKtjbmuoQnEtjE"
749,true,"","NO_NAME",5,10,170,200.385585,"tYeqa8a29XqdD8xUbL5S1pAaWDt6ADFKCPytqFxPCwL"
750,true,"","SenseiNode",5,10,167,199.783213,"SNPRUBQxL9R2B9WX9B1Qt7xBRTASz4gePDpkxJWTZa4"
751,true,"","Neodyme",5,10,165,200.405567,"NdMV1C3XMCRqSBwBtNmoUNnKctYh95Ug4xb6FSTcAWr"
752,true,"","Wexel",5,10,160,199.430772,"9NPYTxizrasA4pjsnuQQBkgJYvgXp5zhzYk6jwYuVzmg"
753,true,"","ABKLabs_-_mainnet-beta",5,10,160,164.94396,"2374M8ZtmrpdY3ywb7fLqokSd2mRhvdJu2PUwoJmbTUh"
754,true,"","xLabs",5,10,155,200.328298,"xLabscif2DLnYg39rQThqi7A9E45L9qiysRZhmZ1ARE"
755,true,"","TETRIS_",5,10,154,200.57588,"2XK1YYuLwPCMZSbmfedmso1vmkqrX63M2srNApvAntvw"
756,true,"","YYDS_Validator_Perform",5,10,153,199.959553,"Xoir1BnQX9TbEvon9HRbD8tkjcD9dorsxmNjZAV64Re"
757,true,"","DKS",5,10,151,200.350937,"DKSy9mQn63487j7oXHxqmykLEYUA3akTHm1QNPgDLGN8"
758,true,"","Goldsand",5,10,151,200.136446,"SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU"
759,true,"","Saga_DAO",5,10,149,199.828685,"SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ"
760,true,"","Project_Super_Validato",5,10,149,199.787651,"E99w1XfS4UNM1xUKXWEuDmj8Mduy7u65jm2NCULTspSV"
761,true,"","Validation_Cloud",5,10,143,200.206343,"h3ZXAE168mNxsszYYrUfkMVSCWx6DU2Uvrx97Kb1Nch"
762,true,"","ArgenTerra.UA",5,10,143,197.655995,"DpkoHfYFTJbRk2FFUzxrrYEgJw515pCzpUJ9Sd8ePy6u"
763,true,"","StakeWeight.net",5,10,142,200.416076,"SWnetabTLirPWqEK1V1T7HkVLC5vGvfjEsb89wiqrGh"
764,true,"","TIEXO",5,10,138,200.367127,"8aPHvzVV91jZF948tykkoF6WfgLHppNfG8Z3V4gCrDix"
765,true,"","Tokamai",5,10,136,200.474001,"tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ"
766,true,"","South_African_Communit",5,10,136,200.041064,"Stsa15mLMK5mjvcdyKKF1stZ9QZWUNdK4Pkc87g8xD9"
767,true,"","Windfall",5,10,130,200.348381,"4uH4G6YiD5G8rU3mtPg73C2Uqamrqedy3FboTZcZrh6x"
768,true,"","AiNodes",5,10,128,200.279238,"5oZ4GSP4waw2fphYoUgdnChN29sH8nRXbBnP5Qa1TnEy"
769,true,"","Validators.link",5,10,126,200.374497,"VALiDcyCpujxjJAZDK2av2TpMAigpSodzj2ApqgR4e6"
770,true,"","Somos_Validator",5,10,123,200.551685,"axy3tCRL3wmFMVG4c69rYurcf4fXhBo2RcuBj9ADnJ4"
771,true,"","Lumos_Maxima",5,10,122,200.392423,"8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo"
772,true,"","Cormint_Data_Systems_I",5,10,114,200.244942,"6oscnrXS6LBipaXfcbMhQLm4M6bihhsxfTiHajvtYy9F"
773,true,"","Adrastea_Validator",5,10,114,199.980769,"adramSYKBv1yHoZTub4kepcmF5LybPxwyJcsz4fpfi7"
774,true,"","SPDR",5,10,114,199.23601,"SP9K2c8Z1aaQaqdQgC6hZMJ5UCTTnE76XNYVse7H94b"
775,true,"","StableFast",5,10,113,126.997375,"JE9hxH55pCpnxazNEAyNo4uKEoiUypif9XrybGRQ6EZo"
776,true,"","Ha1iad3",5,10,112,200.271531,"Ha1iade1AH3B12K9SccfWoPdFtQKKQsj2ZyWwxcjqJJU"
777,true,"","Accretion_r0bre",5,10,111,200.016517,"AccReGBNBdUCEJ7ZyP231jw7uVJ3eF9u4cLBFAyqQuWm"
778,true,"","Kairos_Research_X_Firs",5,10,106,200.032715,"BCS95L5JHBWHvWkcEJBEF3BH5QHxKcPeaTgoYmHLvfFh"
779,true,"","Guardian_Validator",5,10,105,200.408435,"gVALrRd3xq4D62KJNGDCpMMGz976w2x1Vo79mSNn4bh"
780,true,"","Elemental",5,10,103,200.412653,"ELE1xBTfmHB7vuhSH94q23r6j3tuvTXYTqgm1u4uzMLk"
781,true,"","Black_Sea_Gold",5,10,101,200.366139,"BSGMRbK97DcgLe4u4kfNQnmTVZGVnwdtKQBJqWRBTZxU"
782,true,"","Solana_Staking",5,10,101,199.998138,"CnevKtH5zaThFqJmpWZSBzjEMY8bsWiVkkeP6GVSMVgf"
783,true,"","Animera_Validator",5,10,101,199.508843,"animLYt16FXKhMLf9gEdZJbrLCsthGtj8BYSxYLLay8"
784,true,"","BurnItUp.com_",5,10,100,200.343382,"BiU1DNow77wGwSXW1bLmkcQe2cuySpkbz7xtbitD9Fmk"
785,true,"","Mesh_Validator",5,10,99,200.348172,"meshRrDTME9cL2FSQ9E56EncfkZ7vL8apwcCFsw3o6Y"
786,true,"","Exo_Tech",5,10,97,200.330376,"mineL1YNwcRnxN93B2sX6q22R11WfRqxnY4NBV8KfFY"
787,true,"","Calypso",5,10,97,199.766469,"3YVoK8UN62dyiPZnGBzBTkGdwsVmmK1MpRoLcxNRs9BE"
788,true,"","Solana_Portugal",5,10,96,197.466501,"STPTshazcjH6cZMHzQBrggFSPHXYCTRGB7ctqS1AjkH"
789,true,"","The_Chimpions",5,10,95,200.361976,"2AKKnirWVZMhnzuwqpizw9SwfZjGpRFLx2zCCNtPWpbc"
790,true,"","Solana_ID",5,10,95,199.793313,"SoLiDJGk4WkdinyLiRWjkFbgLUhjL3idGJK8H1rUWqH"
791,true,"","MetaDAO",5,10,93,200.336765,"metaLond2yfFxCN48HBZGScfbKge6nV61EHYEphRwwR"
792,true,"","The_Library",5,10,92,200.334855,"bookoVmqw4QjVj5BbkFacouadx9M7816wyRkfM7A5Lo"
793,true,"","Odyssey",5,10,89,200.410294,"odcvDWH5wHVKz9XtmGGxTj5ZsmawTjCCty3nyBKDGzS"
